ANNO;CODI_CONTRATTO;CODI_MACROCATEGORIA;DESC_MACROCATEGORIA;CODI_CATEGORIA;DESC_CATEGORIA;CODI_QUALIFICA;DESC_QUALIFICA
2018;PRTN;ND;PERSONALE NON DIRIGENTE;VF;VIGILI DEL FUOCO;040FA2;VIGILI DEL FUOCO - COLLAB. ESPERTO E FUNZ. DIRETT.
2018;PRTN;ND;PERSONALE NON DIRIGENTE;VF;VIGILI DEL FUOCO;032CS1;VIGILI DEL FUOCO - CAPO SQUADRA E AN1
2018;PRTN;ND;PERSONALE NON DIRIGENTE;VF;VIGILI DEL FUOCO;034CR2;VIGILI DEL FUOCO - CAPO REPARTO E AN2
2018;LS13;ND;PERSONALE NON DIRIGENTE;LI;PERSONALE NON DIRIGENTE;0000ND;PERSONALE NON DIRIGENTE
2018;ERIC;ND;PERSONALE NON DIRIGENTE;4L;QUARTO LIVELLO;012088;IV LIV. - COLLABORATORE TER
2018;ERIC;ND;PERSONALE NON DIRIGENTE;4L;QUARTO LIVELLO;012091;IV LIV. - FUNZIONARIO AMMINISTRATIVO
2018;MMAA;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013351;SOTTOCAPO DI I CLASSE
2018;MMAA;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013352;SOTTOCAPO DI II CLASSE
2018;MMAA;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013337;SOTTOCAPO DI I CLASSE SCELTO
2018;MMAA;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013962;SOTTOCAPO DI I CLASSE SCELTO CON 5 ANNI NEL GRADO
2018;MMAA;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013353;SOTTOCAPO DI III CLASSE
2018;MMAA;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013961;SOTTOCAPO DI I CLASSE SCELTO CON QUALIFICA SPECIALE
2018;MMAA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;000FP1;VOLONTARI IN FERMA PREFISSATA DI 1 ANNO
2018;MMAA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;017832;U.F.P. SOTTOTENENTE DI VASCELLO
2018;MMAA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;000FP4;VOLONTARI IN FERMA PREFISSATA QUADRIENNALE
2018;MMAA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;000FR1;VOLONTARI IN FERMA PREFISSATA DI 1 ANNO RAFFERMATI
2018;CM09;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018971;CAPPELLANO  CAPO + 10  (CAP.)
2018;CM09;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018284;CAPPELLANO CAPO
2018;CM09;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018281;CAPPELLANO ADDETTO
2018;CM09;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0549;I CAPPELLANO CAPO + 13 ANNI
2018;CM09;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0969;II  CAPPELLANO  CAPO  +  18 (TEN.COL.)
2018;CM09;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;019355;II CAPPELLANO CAPO
2018;CM09;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0546;II CAPPELLANO CAPO + 23 ANNI
2018;CM09;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0545;III CAPPELLANO CAPO + 23 ANNI
2018;CM09;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;019287;I CAPPELLANO CAPO
2018;MMAA;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0339;AMMIRAGLIO DI DIVISIONE
2018;MMAA;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0340;AMMIRAGLIO DI SQUADRA
2018;MMAA;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0334;CONTRAMMIRAGLIO
2018;MMAA;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0566;CAPITANO DI CORVETTA + 23 ANNI
2018;MMAA;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0563;CAPITANO DI FREGATA + 23 ANNI
2018;MMAA;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0567;CAPITANO DI CORVETTA + 13 ANNI
2018;MMAA;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;019341;CAPITANO DI CORVETTA
2018;MMAA;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0564;CAPITANO DI FREGATA + 13 ANNI
2018;MMAA;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0345;CAPITANO DI VASCELLO
2018;MMAA;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0956;CAPITANO DI FREGATA + 18 ANNI
2018;MMAA;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0562;CAPITANO DI VASCELLO + 23 ANNI
2018;MMAA;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;017335;GUARDIAMARINA
2018;MMAA;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018338;SOTTOTENENTE DI VASCELLO
2018;MMAA;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018354;TENENTE DI VASCELLO
2018;MMAA;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018958;TENENTE DI VASCELLO + 10 ANNI
2018;ERIC;ND;PERSONALE NON DIRIGENTE;5L;QUINTO LIVELLO;013EOT;V LIV. - OPERATORE TECNICO ENEA RUOLO ESAURIMENTO
2018;ERIC;ND;PERSONALE NON DIRIGENTE;5L;QUINTO LIVELLO;013087;V LIV. - COLLABORATORE AMMINISTRATIVO
2018;ERIC;ND;PERSONALE NON DIRIGENTE;5L;QUINTO LIVELLO;013088;V LIV. - COLLABORATORE TER
2018;ERIC;ND;PERSONALE NON DIRIGENTE;5L;QUINTO LIVELLO;013EOA;V LIV. - OPERATORE DI AMMINISTRAZ. ENEA RUOLO ESAURIMENTO
2018;ERIC;ND;PERSONALE NON DIRIGENTE;5L;QUINTO LIVELLO;013091;V LIV. - FUNZIONARIO AMMINISTRATIVO
2018;ERIC;ND;PERSONALE NON DIRIGENTE;6L;SESTO LIVELLO;014087;VI LIV. - COLLABORATORE AMMINISTRATIVO
2018;ERIC;ND;PERSONALE NON DIRIGENTE;6L;SESTO LIVELLO;014088;VI LIV. - COLLABORATORE TER
2018;ERIC;ND;PERSONALE NON DIRIGENTE;6L;SESTO LIVELLO;014092;VI LIV. - OPERATORE TECNICO
2018;ERIC;ND;PERSONALE NON DIRIGENTE;7L;SETTIMO LIVELLO;016092;VII LIV. - OPERATORE TECNICO
2018;ERIC;ND;PERSONALE NON DIRIGENTE;7L;SETTIMO LIVELLO;016087;VII LIV. - COLLABORATORE AMMINISTRATIVO
2018;ERIC;ND;PERSONALE NON DIRIGENTE;7L;SETTIMO LIVELLO;016396;VII LIV. - OPERATORE AMMINISTRATIVO
2018;LS13;NF;DIRIGENTI;DI;DIRIGENTI;0D00NF;PERSONALE DIRIGENTE
2018;ERIC;ND;PERSONALE NON DIRIGENTE;8L;OTTAVO LIVELLO;018396;VIII LIV. - OPERATORE AMMINISTRATIVO
2018;ERIC;ND;PERSONALE NON DIRIGENTE;8L;OTTAVO LIVELLO;018086;VIII LIV. - AUSILIARIO TECNICO
2018;ERIC;ND;PERSONALE NON DIRIGENTE;8L;OTTAVO LIVELLO;018092;VIII LIV. - OPERATORE TECNICO
2018;RESI;AP;ALTRO PERSONALE;RP;RESTANTE PERSONALE;000096;COLLABORATORE A TEMPO DETERMINATO - ART. 2 D.P. REG. N. 8/20
2018;AGFI;ND;PERSONALE NON DIRIGENTE;3S;TERZA AREA POSIZIONI ORGANIZZATIVE SPECIALI NON CONTRATTUALI;0PO3AP;TERZA AREA POSIZIONI ORGANIZZATIVE SPECIALI NON CONTRATTUALI
2018;AAMM;AL;ALLIEVI;AV;ALLIEVI;000SCM;ALLIEVI SCUOLE MILITARI
2018;AAMM;AL;ALLIEVI;AV;ALLIEVI;000180;ALLIEVI
2018;CPOR;AL;ALLIEVI;AV;ALLIEVI;000180;ALLIEVI
2018;EEII;AL;ALLIEVI;AV;ALLIEVI;000SCM;ALLIEVI SCUOLE MILITARI
2018;EEII;AL;ALLIEVI;AV;ALLIEVI;000180;ALLIEVI
2018;MMAA;AL;ALLIEVI;AV;ALLIEVI;000180;ALLIEVI
2018;MMAA;AL;ALLIEVI;AV;ALLIEVI;000SCM;ALLIEVI SCUOLE MILITARI
2018;CCSS;AL;ALLIEVI;AV;ALLIEVI;000180;ALLIEVI
2018;GGFF;AL;ALLIEVI;AV;ALLIEVI;000180;ALLIEVI
2018;PPEN;AL;ALLIEVI;AV;ALLIEVI;000180;ALLIEVI
2018;PPSS;AL;ALLIEVI;AV;ALLIEVI;000180;ALLIEVI
2018;VVFF;AL;ALLIEVI;AV;ALLIEVI;000180;ALLIEVI
2018;REFR;ND;PERSONALE NON DIRIGENTE;XC;CATEGORIA PLC;0PL902;POSIZIONE ECONOMICA PLC2
2018;REFR;ND;PERSONALE NON DIRIGENTE;XC;CATEGORIA PLC;0PL903;POSIZIONE ECONOMICA PLC1
2018;REFR;ND;PERSONALE NON DIRIGENTE;XC;CATEGORIA PLC;0PL0C5;POSIZIONE ECONOMICA PLC5
2018;REFR;ND;PERSONALE NON DIRIGENTE;XC;CATEGORIA PLC;0PL900;POSIZIONE ECONOMICA PLC4
2018;REFR;ND;PERSONALE NON DIRIGENTE;XC;CATEGORIA PLC;0PL901;POSIZIONE ECONOMICA PLC3
2018;REFR;ND;PERSONALE NON DIRIGENTE;XB;CATEGORIA PLB;0PL905;POSIZIONE ECONOMICA PLB3
2018;REFR;ND;PERSONALE NON DIRIGENTE;XB;CATEGORIA PLB;0PL906;POSIZIONE ECONOMICA PLB2
2018;REFR;ND;PERSONALE NON DIRIGENTE;XB;CATEGORIA PLB;0PL904;POSIZIONE ECONOMICA PLB4
2018;REFR;ND;PERSONALE NON DIRIGENTE;XB;CATEGORIA PLB;0PL907;POSIZIONE ECONOMICA PLB1
2018;REFR;ND;PERSONALE NON DIRIGENTE;XA;CATEGORIA PLA;0PL910;POSIZIONE ECONOMICA PLA2
2018;REFR;ND;PERSONALE NON DIRIGENTE;XA;CATEGORIA PLA;0PL911;POSIZIONE ECONOMICA PLA1
2018;REFR;ND;PERSONALE NON DIRIGENTE;XA;CATEGORIA PLA;0PL908;POSIZIONE ECONOMICA PLA4
2018;REFR;ND;PERSONALE NON DIRIGENTE;XA;CATEGORIA PLA;0PL909;POSIZIONE ECONOMICA PLA3
2018;REFR;ND;PERSONALE NON DIRIGENTE;XA;CATEGORIA PLA;0PL916;POSIZIONE ECONOMICA PLA5
2018;REFR;ND;PERSONALE NON DIRIGENTE;XA;CATEGORIA PLA;0PL0A6;POSIZIONE ECONOMICA PLA6
2018;REFR;ND;PERSONALE NON DIRIGENTE;XS;CATEGORIA PLS;0PL913;POSIZIONE ECONOMICA PLS3
2018;REFR;ND;PERSONALE NON DIRIGENTE;XS;CATEGORIA PLS;0PL915;POSIZIONE ECONOMICA PLS1
2018;REFR;ND;PERSONALE NON DIRIGENTE;XS;CATEGORIA PLS;0PL914;POSIZIONE ECONOMICA PLS2
2018;REFR;ND;PERSONALE NON DIRIGENTE;ZC;CATEGORIA FC;0FC008;POSIZIONE ECONOMICA FC8
2018;REFR;ND;PERSONALE NON DIRIGENTE;ZC;CATEGORIA FC;0FC002;POSIZIONE ECONOMICA FC2
2018;REFR;ND;PERSONALE NON DIRIGENTE;ZC;CATEGORIA FC;0FC004;POSIZIONE ECONOMICA FC4
2018;REFR;ND;PERSONALE NON DIRIGENTE;ZC;CATEGORIA FC;0FC007;POSIZIONE ECONOMICA FC7
2018;REFR;ND;PERSONALE NON DIRIGENTE;ZC;CATEGORIA FC;0FC005;POSIZIONE ECONOMICA FC5
2018;REFR;ND;PERSONALE NON DIRIGENTE;ZC;CATEGORIA FC;0FC001;POSIZIONE ECONOMICA FC1
2018;REFR;ND;PERSONALE NON DIRIGENTE;ZC;CATEGORIA FC;0FC006;POSIZIONE ECONOMICA FC6
2018;REFR;ND;PERSONALE NON DIRIGENTE;ZC;CATEGORIA FC;0FC003;POSIZIONE ECONOMICA FC3
2018;REFR;ND;PERSONALE NON DIRIGENTE;ZB;CATEGORIA FB;0FB003;POSIZIONE ECONOMICA FB3
2018;REFR;ND;PERSONALE NON DIRIGENTE;ZB;CATEGORIA FB;0FBFB5;POSIZIONE ECONOMICA FB5
2018;REFR;ND;PERSONALE NON DIRIGENTE;ZB;CATEGORIA FB;0FB002;POSIZIONE ECONOMICA FB2
2018;REFR;ND;PERSONALE NON DIRIGENTE;ZB;CATEGORIA FB;0FB004;POSIZIONE ECONOMICA FB4
2018;REFR;ND;PERSONALE NON DIRIGENTE;ZB;CATEGORIA FB;0FB001;POSIZIONE ECONOMICA FB1
2018;REFR;ND;PERSONALE NON DIRIGENTE;ZA;CATEGORIA FA;0FA001;POSIZIONE ECONOMICA FA1
2018;REFR;ND;PERSONALE NON DIRIGENTE;ZA;CATEGORIA FA;0FA002;POSIZIONE ECONOMICA FA2
2018;REFR;ND;PERSONALE NON DIRIGENTE;ZA;CATEGORIA FA;0FA003;POSIZIONE ECONOMICA FA3
2018;AAMM;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0297;GENERALE DI DIVISIONE AEREA ED EQUIP.
2018;AAMM;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0298;GENERALE DI S. AEREA ED EQUIP.
2018;AAMM;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0SGD;CAPO SM/SGD
2018;AAMM;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0220;GENERALE DI BRIGATA AEREA ED EQUIP.
2018;AAMM;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0SMD;CAPO SMD
2018;AAMM;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018213;CAPITANO
2018;AAMM;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018937;CAPITANO + 10 ANNI
2018;AAMM;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018226;TENENTE
2018;AAMM;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;017225;SOTTOTENENTE
2018;AAMM;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;000FP1;VOLONTARI IN FERMA PREFISSATA DI 1 ANNO
2018;AAMM;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;000FP4;VOLONTARI IN FERMA PREFISSATA QUADRIENNALE
2018;AAMM;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;013946;AVIERE CAPO (VFP4 FERMA BIENNALE)
2018;AAMM;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;017832;U.F.P. TENENTE
2018;AAMM;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;014833;U.F.P. SOTTOTENENTE
2018;AAMM;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;000FR1;VOLONTARI IN FERMA PREFISSATA DI 1 ANNO RAFFERMATI
2018;AAMM;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013944;PRIMO AVIERE CAPO SCELTO QUALIFICA SPECIALE
2018;AAMM;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013294;AVIERE CAPO
2018;AAMM;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013301;I AVIERE SCELTO
2018;AAMM;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013300;I AVIERE CAPO SCELTO
2018;AAMM;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013945;PRIMO AVIERE CAPO SCELTO CON 5 ANNI NEL GRADO
2018;AAMM;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013299;I AVIERE CAPO
2018;CCSS;ND;PERSONALE NON DIRIGENTE;BR;BRIGADIERI;014230;VICE BRIGADIERE
2018;CCSS;ND;PERSONALE NON DIRIGENTE;BR;BRIGADIERI;014211;BRIGADIERE
2018;CCSS;ND;PERSONALE NON DIRIGENTE;BR;BRIGADIERI;015965;BRIGADIERE CAPO QUALIFICA SPECIALE
2018;CCSS;ND;PERSONALE NON DIRIGENTE;BR;BRIGADIERI;015966;BRIGADIERE CAPO CON 4 ANNI NEL GRADO
2018;CCSS;ND;PERSONALE NON DIRIGENTE;BR;BRIGADIERI;015212;BRIGADIERE CAPO
2018;CCSS;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;015238;MARESCIALLO ORDINARIO
2018;CCSS;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;016MC0;MARESCIALLO CAPO CON 10 ANNI
2018;CCSS;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;014324;MARESCIALLO
2018;CCSS;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;016224;MARESCIALLO CAPO
2018;CCSS;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017836;LUOGOTENENTE
2018;CCSS;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017837;MARESCIALLO AIUTANTE S.UPS CON 8 ANNI NEL GRADO
2018;CCSS;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017964;LUOGOTENENTE CARICA SPECIALE
2018;CCSS;ND;PERSONALE NON DIRIGENTE;MR;MARESCIALLI;017237;MARESCIALLO AIUTANTE
2018;CCSS;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0220;GENERALE DI BRIGATA
2018;CCSS;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0221;GENERALE DI DIVISIONE
2018;CCSS;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0554;GENERALE CORPO DI ARMATA
2018;CCSS;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0219;COMANDANTE GENERALE
2018;CCSS;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;017225;SOTTOTENENTE
2018;CCSS;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018213;CAPITANO
2018;CCSS;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018937;CAPITANO + 10 ANNI
2018;CCSS;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018226;TENENTE
2018;CCSS;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0525;TENENTE COLONNELLO + 23 ANNI
2018;CCSS;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0524;COLONNELLO + 23 ANNI
2018;CCSS;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0528;MAGGIORE + 13 ANNI
2018;CCSS;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0217;COLONNELLO
2018;CCSS;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0527;MAGGIORE + 23 ANNI
2018;CCSS;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;019312;TENENTE COLONNELLO
2018;CCSS;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0936;MAGGIORE CON 3 ANNI NEL GRADO
2018;CCSS;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0935;TENENTE COLONNELLO + 18 ANNI
2018;CCSS;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0526;TENENTE COLONNELLO + 13 ANNI
2018;CCSS;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;019222;MAGGIORE
2018;CM10;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0359;ORDINARIO MILITARE
2018;CM10;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0292;VICARIO GENERALE
2018;CM10;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018284;CAPPELLANO CAPO
2018;CM10;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018971;CAPPELLANO  CAPO + 10  (CAP.)
2018;CM10;ND;PERSONALE NON DIRIGENTE;UI;UFFICIALI INFERIORI;018281;CAPPELLANO ADDETTO
2018;CM10;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0549;I CAPPELLANO CAPO + 13 ANNI
2018;CM10;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0546;II CAPPELLANO CAPO + 23 ANNI
2018;CM10;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0969;II CAPPELLANO  CAPO  +  18 (TEN.COL.)
2018;CM10;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0545;III CAPPELLANO CAPO + 23 ANNI
2018;CPOR;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013352;SOTTOCAPO DI II CLASSE
2018;CPOR;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013962;SOTTOCAPO DI 1^ CLASSE SCELTO CON 5 ANNI NEL GRADO
2018;CPOR;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013353;SOTTOCAPO DI III CLASSE
2018;CPOR;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013351;SOTTOCAPO DI I CLASSE
2018;CPOR;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013961;SOTTOCAPO DI 1^ CLASSE SCELTO QUALIFICA SPECIALE
2018;CPOR;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013337;SOTTOCAPO DI I CLASSE SCELTO
2018;CPOR;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;000FP4;VOLONTARI IN FERMA PREFISSATA QUADRIENNALE
2018;CPOR;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;014833;U.F.P.  GUARDIAMARINA
2018;CPOR;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;013963;SOTTOCAPO  III CLASSE (VFP4 FERMA BIENNALE)
2018;CPOR;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;017832;U.F.P. SOTTOTENENTE DI VASCELLO
2018;CPOR;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;000FP1;VOLONTARI IN FERMA PREFISSATA DI 1 ANNO
2018;CPOR;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;000FR1;VOLONTARI IN FERMA PREFISSATA DI 1 ANNO RAFFERMATI
2018;CPOR;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0330;AMMIRAGLIO ISPETTORE CAPO
2018;CPOR;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0334;CONTRAMMIRAGLIO
2018;CPOR;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0329;AMMIRAGLIO ISPETTORE
2018;CPOR;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0564;CAPITANO DI FREGATA + 13 ANNI
2018;CPOR;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0566;CAPITANO DI CORVETTA + 23 ANNI
2018;CPOR;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0956;CAPITANO DI FREGATA + 18 ANNI
2018;CPOR;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0563;CAPITANO DI FREGATA + 23 ANNI
2018;CPOR;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0567;CAPITANO DI CORVETTA + 13 ANNI
2018;CPOR;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;019341;CAPITANO DI CORVETTA
2018;CPOR;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0562;CAPITANO DI VASCELLO + 23 ANNI
2018;CPOR;NF;DIRIGENTI;US;UFFICIALI SUPERIORI;0D0957;CAPITANO DI CORVETTA  CON 3 ANNI NEL GRADO
2018;EEII;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013321;I CAPORAL MAGGIORE
2018;EEII;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013320;CAPORAL MAGGIORE SCELTO
2018;EEII;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013318;CAPORAL MAGGIORE CAPO
2018;EEII;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013940;CAPORAL MAGGIORE CAPO SCELTO QUALIFICA SPECIALE
2018;EEII;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013941;CAPORAL MAGGIORE CAPO SCELTO CON 5 ANNI NEL GRADO
2018;EEII;ND;PERSONALE NON DIRIGENTE;GR;GRADUATI;013319;CAPORAL MAGGIORE CAPO SCELTO
2018;EEII;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;013942;I CAPORAL MAGGIORE (VFP4 FERMA BIENNALE)
2018;EEII;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;000FP1;VOLONTARI IN FERMA PREFISSATA DI 1 ANNO
2018;EEII;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;017832;U.F.P. TENENTE
2018;EEII;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;000FP4;VOLONTARI IN FERMA PREFISSATA QUADRIENNALE
2018;EEII;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;MT;MILITARI DI TRUPPA E FERMA PREFISSATA;000FR1;VOLONTARI IN FERMA PREFISSATA DI 1 ANNO RAFFERMATI
2018;EEII;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0323;GENERALE DI DIVISIONE
2018;EEII;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0317;GENERALE DI BRIGATA
2018;EEII;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0SGD;CAPO SM/SGD
2018;EEII;NF;DIRIGENTI;UG;UFFICIALI GENERALI;0D0328;"GENERALE DI CORPO D'ARMATA"
2018;ASSI;ND;PERSONALE NON DIRIGENTE;4L;QUARTO LIVELLO;012088;COLLABORATORE TER  IV
2018;ASSI;ND;PERSONALE NON DIRIGENTE;4L;QUARTO LIVELLO;012091;FUNZIONARIO AMMINISTRATIVO  IV
2018;ASSI;ND;PERSONALE NON DIRIGENTE;5L;QUINTO LIVELLO;013091;FUNZIONARIO AMMINISTRATIVO  V
2018;ASSI;ND;PERSONALE NON DIRIGENTE;5L;QUINTO LIVELLO;013088;COLLABORATORE TER  V
2018;ASSI;ND;PERSONALE NON DIRIGENTE;5L;QUINTO LIVELLO;013087;COLLABORATORE AMMINISTRATIVO  V
2018;ASSI;ND;PERSONALE NON DIRIGENTE;6L;SESTO LIVELLO;014087;COLLABORATORE AMMINISTRATIVO  VI
2018;ASSI;ND;PERSONALE NON DIRIGENTE;6L;SESTO LIVELLO;014092;OPERATORE TECNICO VI
